url,Latitude,Longitude,Address,PlugType,PlugPower,StationCount,AvailableCount,InUseCount,UnavailCount,ChargNetwork,DatePull
https://www.plugshare.com/location/209071,"[""41.380158""]","[""-73.47904""]","[""7 Backus Ave, Danbury, CT 06810, USA ""]","[""CHAdeMO"",""CCS1""]","[""50 kW"",""50 kW""]","[""1 Station"",""1 Station""]","[""0"",""0""]","[""1"",""1""]","[""0"",""0""]","[""EVgo"",""EVgo""]",Sun Jun 01 2025 18:17:58 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/209572,"[""41.359196""]","[""-72.208781""]","[""5 King Arthur Dr, Niantic, CT 06357, USA ""]","[""J-1772""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:01 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/209921,"[""41.035181""]","[""-73.630145""]","[""53 Glen Rd, Greenwich, CT 06830, USA ""]","[""Wall""]","["" kW""]","[""2 Stations""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:04 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/210170,"[""44.168585""]","[""28.638535""]","[""Sediul BCR, Strada Traian nr. 68, Constanța 900178, Romania ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:07 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/210281,"[""41.553322""]","[""-72.742799""]","[""I-91, Middletown, CT 06457, USA ""]","[""Wall""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:09 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/211266,"[""41.420453""]","[""2.00164""]","[""Ronda de Santa Eulàlia, 31, 08780 Pallejà, Barcelona, Spanien ""]","[""CCS2""]","[""350 kW""]","[""6 Stations""]","[""6""]","[""0""]","[""0""]","[""IONITY""]",Sun Jun 01 2025 18:18:12 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/211540,"[""41.389154""]","[""-73.513635""]","[""18 Old Ridgebury Rd, Danbury, CT  06810, United States ""]","[""Wall""]","["" kW""]","[""2 Stations""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:15 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/211600,"[""41.104791""]","[""-73.418883""]","[""100 N Water St, Norwalk, CT 06854 ""]","[""CCS1"",""J-1772""]","[""50 kW"",""9.6 kW""]","[""1 Station"",""4 Stations""]","[""0"",""3""]","[""1"",""1""]","[""0"",""0""]","[""Shell Recharge"",""Shell Recharge""]",Sun Jun 01 2025 18:18:18 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/211750,"[""41.833116""]","[""-72.458404""]","[""135 Bolton Rd, Vernon, CT 06066, USA ""]","[""J-1772""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:21 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/212747,"[""42.006148""]","[""1.294786""]","[""Carretera C-14 km. 134, 25289 Bassella, Lleida, Spain ""]","[""Type 2""]","[""14 kW""]","[""2 Stations""]","[""0""]","[""0""]","[""0""]","[""Tesla Destination""]",Sun Jun 01 2025 18:18:23 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/212753,"[""42.043612""]","[""3.124712""]","[""Paseo de la Iglesia, 1, 17257 Torroella de Montgrí, Girona, Spain ""]","[""Type 2""]","[""22 kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""Tesla Destination""]",Sun Jun 01 2025 18:18:26 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/212758,"[""41.789417""]","[""1.897806""]","[""C-16, Km 59, 08650 Sallent, Barcelona, Spain ""]","[""Type 2""]","[""22 kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""Tesla Destination""]",Sun Jun 01 2025 18:18:28 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/212823,"[""41.392235""]","[""2.158521""]","[""Carrer de Balmes, 117, 08008 Barcelona, Spanien ""]","[""Type 2""]","["" kW""]","[""2 Stations""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:31 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/213097,"[""41.312981""]","[""-73.052925""]","[""656 New Haven Ave, Derby, CT 06418, USA ""]","[""J-1772""]","["" kW""]","[""2 Stations""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:34 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/213492,"[""41.457783""]","[""2.047831""]","[""Rambla Mossèn Jacint Verdaguer, 182, 08197 Sant Cugat del Vallès, Barcelona, España ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:38 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/213710,"[""41.517567""]","[""2.361113""]","[""Carrer Targa, 54, 08339 Vilassar de Dalt, Barcelona, Spain ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:40 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/213711,"[""41.507191""]","[""2.360721""]","[""Carrer Orfeó Català, 43, 08339 Vilassar de Dalt, Barcelona, Spain ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:43 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/214209,"[""41.716294""]","[""-72.584731""]","[""769 Hebron Avenue, Glastonbury, CT 06033, USA ""]","[""J-1772""]","["" kW""]","[""2 Stations""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:46 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/214630,"[""41.963828""]","[""-71.888005""]","[""520 Riverside Dr, North Grosvenor Dale, CT 06255, USA ""]","[""NACS (Tesla)""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:49 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/214963,"[""41.525609""]","[""-72.074133""]","[""50 Franklin St, Norwich 06360 ""]","[""J-1772""]","[""6.48 kW""]","[""1 Station""]","[""1""]","[""1""]","[""0""]","[""ChargePoint""]",Sun Jun 01 2025 18:18:52 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/215070,"[""41.33639""]","[""1.687628""]","[""Avinguda de Tarragona, 137, 08720 Vilafranca del Penedès, Barcelona, Spain ""]","[""CHAdeMO""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:18:55 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/215664,"[""40.71239""]","[""0.488017""]","[""Carretera de Galera, 40, 43570 Santa Bàrbara, Tarragona, Spain ""]","[""CHAdeMO"",""CCS2"",""Type 2""]","[""50 kW"",""50 kW"",""22 kW""]","[""1 Station"",""1 Station"",""1 Station""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","["""","""",""""]",Sun Jun 01 2025 18:18:58 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/216244,"[""41.531199""]","[""2.432813""]","[""Carrer Serra i Ràfols, 2, 08302 Mataró, Barcelona, España ""]","[""CCS2"",""CHAdeMO""]","["" kW"","" kW""]","[""1 Station"",""1 Station""]","[""0"",""0""]","[""0"",""0""]","[""0"",""0""]","["""",""""]",Sun Jun 01 2025 18:19:01 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/216645,"[""41.097927""]","[""-73.419224""]","[""45 S Main St, Norwalk, CT 06854, USA ""]","[""J-1772""]","["" kW""]","[""4 Stations""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:19:04 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/216882,"[""41.702757""]","[""2.835906""]","[""Avinguda de Alegries, 3, 17310 Lloret de Mar, Girona, Spain ""]","[""Type 2""]","["" kW""]","[""2 Stations""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:19:07 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/217029,"[""41.76366189463476""]","[""-72.6709697727011""]","[""24 Front St, Hartford, CT 06103, USA ""]","[""J-1772""]","["" kW""]","[""3 Stations""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:19:10 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/217833,"[""41.527672""]","[""2.093529""]","[""Can Canals, Carrer de l'Illa de Buda, 55, 08192 Sant Quirze del Vallès, Barcelona, Spain ""]","[""Type 2"",""CHAdeMO""]","["" kW"",""50 kW""]","[""1 Station"",""1 Station""]","[""0"",""0""]","[""0"",""0""]","[""0"",""0""]","["""",""""]",Sun Jun 01 2025 18:19:12 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/218739,"[""41.885923""]","[""-71.965856""]","[""398 Pomfret St, Pomfret Center, CT  06258, United States ""]","[""J-1772""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:19:15 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/218982,"[""42.052949""]","[""3.196512""]","[""Carrer de Guillem de Montgrí, 33, 17258 Torroella de Montgrí, Girona, Spain ""]","[""Type 2""]","["" kW""]","[""2 Stations""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:19:18 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/219246,"[""42.039429""]","[""3.123033""]","[""Carrer del Carme, 99, 17257 Torroella de Montgrí, Girona, Spain ""]","[""Type 2""]","["" kW""]","[""2 Stations""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:19:21 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/219397,"[""41.501712""]","[""-72.096495""]","[""607 W Thames St, Norwich 06360 ""]","[""J-1772""]","[""6.48 kW""]","[""2 Stations""]","[""3""]","[""1""]","[""0""]","[""ChargePoint""]",Sun Jun 01 2025 18:19:23 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/219534,"[""41.812437""]","[""-72.513776""]","[""179 Tolland Turnpike, Manchester 06042 ""]","[""J-1772""]","[""6.48 kW""]","[""1 Station""]","[""2""]","[""0""]","[""0""]","[""ChargePoint""]",Sun Jun 01 2025 18:19:26 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/219536,"[""41.815417""]","[""-72.505785""]","[""14 Hartford Turnpike, Vernon, CT 06066, USA ""]","[""J-1772""]","["" kW""]","[""2 Stations""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:19:28 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/220947,"[""41.647495""]","[""-72.900339""]","[""935 Middle St, Bristol, CT 06010, USA ""]","[""J-1772""]","[""6.6 kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""ChargePoint""]",Sun Jun 01 2025 18:19:31 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/221130,"[""42.504827""]","[""0.802963""]","[""Passeig de Sant Feliu, 43, 25527 la Vall de Boí, Lerida, Spain ""]","[""CHAdeMO"",""CCS2"",""Type 2""]","[""50 kW"",""50 kW"",""22 kW""]","[""1 Station"",""1 Station"",""1 Station""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""Enel X"",""Enel X"",""Enel X""]",Sun Jun 01 2025 18:19:34 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/221132,"[""41.824178""]","[""0.569431""]","[""Carretera Lleida-Vielha, 75, 25120 Alfarràs, Lleida, Spain ""]","[""CHAdeMO"",""CCS2"",""Type 2""]","[""50 kW"",""50 kW"",""22 kW""]","[""1 Station"",""1 Station"",""1 Station""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""Endesa"",""Endesa"",""Endesa""]",Sun Jun 01 2025 18:19:36 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/221133,"[""41.626871""]","[""0.61073""]","[""Hospital Universitari Arnau de Vilanova, Avinguda Alcalde Rovira Roure, 80, 25196 Lleida ""]","[""CHAdeMO"",""CCS2"",""Type 2""]","["" kW"","" kW"","" kW""]","[""1 Station"",""1 Station"",""1 Station""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","["""","""",""""]",Sun Jun 01 2025 18:19:39 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/221134,"[""41.629528""]","[""0.621258""]","[""Avinguda de Pinyana, 7–91, 25005 Lleida ""]","[""CHAdeMO"",""CCS2"",""Type 2""]","["" kW"","" kW"","" kW""]","[""1 Station"",""1 Station"",""1 Station""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","["""","""",""""]",Sun Jun 01 2025 18:19:43 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/222535,"[""41.557182""]","[""2.252293""]","[""Carrer de Vic, 101, 08160 Montmeló, Barcelona, Spain ""]","[""CHAdeMO"",""CCS2"",""Type 2""]","[""55 kW"",""55 kW"",""22 kW""]","[""1 Station"",""1 Station"",""1 Station""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","["""","""",""""]",Sun Jun 01 2025 18:19:46 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/222810,"[""41.605473""]","[""2.534974""]","[""Carrer C, 4, 08358 Arenys de Munt, Barcelona, Espanya ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:19:49 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/223093,"[""42.124069""]","[""3.119389""]","[""Carrer d'Albons, 17130 L'Escala, Girona, Spain ""]","[""CHAdeMO"",""CCS2"",""Type 2""]","["" kW"","" kW"","" kW""]","[""1 Station"",""1 Station"",""1 Station""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","["""","""",""""]",Sun Jun 01 2025 18:19:53 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/223548,"[""41.620352""]","[""0.617988""]","[""Carrer Magi Morera, 55, 25006 Lleida, Espanya ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:19:55 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/223793,"[""44.282734""]","[""28.557259""]","[""DN22, Tulcei 34, Constanta , Ovidiu , Romania ""]","[""Type 2"",""Wall (Euro)"",""Three Phase""]","["" kW"","" kW"","" kW""]","[""3 Stations"",""1 Station"",""1 Station""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","["""","""",""""]",Sun Jun 01 2025 18:19:58 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/224879,"[""41.583424""]","[""1.62122""]","[""Carrer de Sant Francesc d'Assís, 17, 08700 Igualada, Barcelona, Espanya ""]","[""CHAdeMO""]","["" kW""]","[""2 Stations""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:20:01 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/226660,"[""41.427037""]","[""-72.994695""]","[""538 Amity Rd, Bethany, CT  06524, United States ""]","[""J-1772""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:20:03 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/230063,"[""41.590876""]","[""-72.759488""]","[""2280 Berlin Tpke, Berlin, CT  06037, United States ""]","[""J-1772""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:20:07 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/230729,"[""41.148077723981785""]","[""-73.25558463558195""]","[""267 Round Hill Rd, Fairfield, CT 06824, USA ""]","[""NACS (Tesla)""]","[""250 kW""]","[""8 Stations""]","[""0""]","[""0""]","[""0""]","[""Supercharger""]",Sun Jun 01 2025 18:20:10 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/230733,"[""41.146198876774335""]","[""-73.25712326256561""]","[""165 Round Hill Rd, Fairfield, CT 06824, USA ""]","[""NACS (Tesla)""]","[""250 kW""]","[""12 Stations""]","[""0""]","[""0""]","[""0""]","[""Supercharger""]",Sun Jun 01 2025 18:20:13 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/230744,"[""41.291574""]","[""-72.579031""]","[""I-95 Southbound, between exits 62 & 61, Madison, CT 06443, USA ""]","[""NACS (Tesla)""]","[""250 kW""]","[""10 Stations""]","[""0""]","[""0""]","[""0""]","[""Supercharger""]",Sun Jun 01 2025 18:20:16 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/231373,"[""41.604954""]","[""0.628666""]","[""1 Carrer Ramon Rubial, LLEIDA, LLEIDA, 25001, ESP ""]","[""Type 2""]","[""22 kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:20:18 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/231706,"[""41.527339""]","[""-72.773426""]","[""903 E Main St, Meriden, CT 06450, USA ""]","[""NACS (Tesla)""]","[""250 kW""]","[""8 Stations""]","[""0""]","[""0""]","[""0""]","[""Supercharger""]",Sun Jun 01 2025 18:20:21 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/231906,"[""41.563211""]","[""2.008875""]","[""Rambla d'Ègara, 270, 08221 Terrassa, Barcelona, Spain ""]","[""Type 2""]","["" kW""]","[""2 Stations""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:20:23 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/232537,"[""44.145828781965825""]","[""28.624149709939957""]","[""Șoseaua Mangaliei, Constanța 900111, Romania ""]","[""CHAdeMO"",""CCS2"",""Type 2""]","[""50 kW"",""50 kW"",""22 kW""]","[""1 Station"",""1 Station"",""1 Station""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","["""","""",""""]",Sun Jun 01 2025 18:20:27 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/236206,"[""44.176576""]","[""28.623827""]","[""Str. Eliberarii. 1D n/a, n/a, Constanța 900233, Romania ""]","[""CHAdeMO"",""CCS2"",""Type 2""]","[""50 kW"",""50 kW"",""15.36 kW""]","[""1 Station"",""1 Station"",""1 Station""]","[""1"",""1"",""1""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""Renovatio e-charge"",""Renovatio e-charge"",""Renovatio e-charge""]",Sun Jun 01 2025 18:20:37 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/236433,"[""44.187158""]","[""28.614019""]","[""Strada Baba Novac 167, Constanța, Romania ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:20:39 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/236746,"[""41.717012""]","[""-71.903768""]","[""35 Norwich Rd, Plainfield, CT  06374, United States ""]","[""J-1772""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:20:44 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/236854,"[""41.385677266571754""]","[""2.15194195585442""]","[""Carrer de Mallorca, 100, 08029 Barcelona, Spain ""]","[""CHAdeMO"",""CCS2"",""Type 2""]","[""50 kW"",""50 kW"",""43 kW""]","[""1 Station"",""1 Station"",""1 Station""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","["""","""",""""]",Sun Jun 01 2025 18:20:48 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/237245,"[""41.68886164057104""]","[""-73.38700849603853""]","[""33 Camps Rd, Kent, CT  06757, United States ""]","[""J-1772""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:20:50 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/237246,"[""41.689534852840744""]","[""-73.38689476794737""]","[""33 Camps Rd, Kent, CT  06757, United States ""]","[""J-1772""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:20:53 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/237894,"[""41.58076""]","[""0.816572""]","[""Travesía Lleida, 112, 25141 Torregrossa, Lleida, España ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:20:55 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/238237,"[""41.626709""]","[""0.908713""]","[""Avinguda Europa,11, Pol. Golpark, 25241 Golmés, Lleida ""]","[""CCS2"",""Type 2""]","["" kW"","" kW""]","[""1 Station"",""1 Station""]","[""0"",""0""]","[""0"",""0""]","[""0"",""0""]","[""Enel X"",""Enel X""]",Sun Jun 01 2025 18:20:58 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/238625,"[""41.927082""]","[""2.248155""]","[""Avinguda del Mercat, 4, 08500 Vic, Barcelona, Spain ""]","[""CHAdeMO"",""CCS2"",""Type 2""]","["" kW"","" kW"","" kW""]","[""1 Station"",""1 Station"",""1 Station""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","["""","""",""""]",Sun Jun 01 2025 18:21:01 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/239602,"[""42.373136""]","[""1.884556""]","[""Carrer Mancomunitat, 17538 Alp, Girona ""]","[""CHAdeMO"",""CCS2"",""Type 2""]","["" kW"","" kW"","" kW""]","[""1 Station"",""1 Station"",""1 Station""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","["""","""",""""]",Sun Jun 01 2025 18:21:04 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/239606,"[""41.317033""]","[""2.008069""]","[""av  d´antoni gaudi viladecants, barcelona ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:21:06 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/239608,"[""42.009445""]","[""2.028182""]","[""Carrer del Mercat, 08513 Prats de Lluçanès, Barcelona ""]","[""CHAdeMO"",""CCS2"",""Type 2""]","["" kW"","" kW"","" kW""]","[""1 Station"",""1 Station"",""1 Station""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","[""0"",""0"",""0""]","["""","""",""""]",Sun Jun 01 2025 18:21:09 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/239610,"[""41.422505""]","[""2.178416""]","[""Carrer del Segle XX, 2-24, 08041 Barcelona ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:21:12 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/239613,"[""41.494664""]","[""2.359153""]","[""08330 Premiá de Mar, Barcelona ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:21:14 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/239615,"[""41.553544""]","[""2.005867""]","[""La Cogullada, 08224 Tarrasa, Barcelona ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:21:17 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/239791,"[""42.336905""]","[""1.936682""]","[""Avinguda Supermolina, 1, 17537 La Molina, Girona ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:21:20 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/239792,"[""42.3451""]","[""1.95733""]","[""Barri Plan Estacion, 40, 17537 Alp, Girona ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:21:23 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/239794,"[""41.740883""]","[""2.623452""]","[""Carrer Pompeu Fabra, 17450 Hostalric, Girona ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:21:26 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/241184,"[""41.145659""]","[""1.084842""]","[""Carretera Riudoms, Km. 2,2, 43206 Reus ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:21:28 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/241187,"[""41.160294""]","[""1.10026""]","[""Plaça estació s/núm 43202 Reus ""]","[""Type 2""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:21:30 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/242765,"[""42.024304""]","[""-73.322776""]","[""11 E Main St, Canaan, CT 06018, USA ""]","[""NACS (Tesla)""]","[""250 kW""]","[""8 Stations""]","[""0""]","[""0""]","[""0""]","[""Supercharger""]",Sun Jun 01 2025 18:21:33 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/242830,"[""41.373087""]","[""2.126356""]","[""Calle de Bonsoms, 19, 08028 Barcelona, España ""]","[""J-1772""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:21:36 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/242831,"[""41.385114""]","[""2.141246""]","[""Calle del Ecuador, 10, 08029 Barcelona, España ""]","[""J-1772""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:21:38 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/243675,"[""41.118949""]","[""-73.36996""]","[""Westport, 1 Railroad Pl, Westport, CT 06880, USA ""]","[""J-1772""]","[""6.24 kW""]","[""9 Stations""]","[""8""]","[""1""]","[""0""]","[""Blink""]",Sun Jun 01 2025 18:21:43 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/245177,"[""41.759134""]","[""-72.701878""]","[""1400 Park St, Hartford, CT  06106, United States ""]","[""J-1772""]","[""6.24 kW""]","[""5 Stations""]","[""4""]","[""0""]","[""1""]","[""Blink""]",Sun Jun 01 2025 18:21:47 GMT-0400 (Eastern Daylight Time)
https://www.plugshare.com/location/246230,"[""43.855393""]","[""28.599224""]","[""905502, România ""]","[""Three Phase""]","["" kW""]","[""1 Station""]","[""0""]","[""0""]","[""0""]","[""""]",Sun Jun 01 2025 18:21:50 GMT-0400 (Eastern Daylight Time)
