X,name,url_location
260977,"Aparthotel Arrels d'Empordà | Palafrugell, CT | EV Station",https://www.plugshare.com/location/608983
261064,"365 East Main St Building | Branford, CT | EV Station",https://www.plugshare.com/location/609186
261081,"BOE Administration Bldg | Coventry, CT | EV Station",https://www.plugshare.com/location/609224
261474,"Supermercado Aldi Viladecans | Viladecans, CT | EV Station",https://www.plugshare.com/location/61006
261543,"Adonis Guest | Costinești, CT | EV Station",https://www.plugshare.com/location/610218
261617,"Burger King | Vilatenim, CT | EV Station",https://www.plugshare.com/location/610399
262447,"EdRR Centelles fotolinera 50kWdc-22kWac (Coming Soon) | Centelles, CT | EV Station",https://www.plugshare.com/location/612310
262656,"AAA Cromwell | Cromwell, CT | EV Station",https://www.plugshare.com/location/612768
262907,"Holiday Inn Express Danbury (FUTURE EV CT-89MIL-DANB) | Danbury, CT | EV Station",https://www.plugshare.com/location/613392
262969,"iHunt EV - Crama Viisoara | Viișoara, CT | EV Station",https://www.plugshare.com/location/613564
263040,"Blasius Cadillac | Waterbury, CT | EV Station",https://www.plugshare.com/location/613722
263075,"Auxxi Horizon Commons | Rocky Hill, CT | EV Station",https://www.plugshare.com/location/613809
263232,"iHunt EV - Hotel Atmosphere by the Sea | Eforie Nord, CT | EV Station",https://www.plugshare.com/location/614111
263553,"Carregador Burguer King | Sant Celoni, CT | EV Station",https://www.plugshare.com/location/614838
263567,"Carregador El Brull | El Brull, CT | EV Station",https://www.plugshare.com/location/614863
263788,"apartment | Bloomfield, CT | EV Station",https://www.plugshare.com/location/615296
263791,"apartment | Bloomfield, CT | EV Station",https://www.plugshare.com/location/615299
264248,"Westport Fire Headquarters | Westport, CT | EV Station",https://www.plugshare.com/location/616359
264662,"Black Rock State Park | Watertown, CT | EV Station",https://www.plugshare.com/location/617361
264914,"Municipal Employees Union Independent | Middletown, CT | EV Station",https://www.plugshare.com/location/618011
265053,"Sanguli Camping | Salou, CT | EV Station",https://www.plugshare.com/location/618381
265065,"Stonecroft Country Inn | Ledyard, CT | EV Station",https://www.plugshare.com/location/618415
265066,"Oakland Fresh Market - Gulf Station | West Hartford, CT | EV Station",https://www.plugshare.com/location/618417
265078,"Stephen Cadillac | Bristol, CT | EV Station",https://www.plugshare.com/location/618450
265153,"Neighborhood Preschool | Middletown, CT | EV Station",https://www.plugshare.com/location/618636
265285,"Ridgefield Shopping Center - CVS | Ridgefield, CT | EV Station",https://www.plugshare.com/location/618964
265361,"Carrer Sant Roc | Bellver de Cerdanya, CT | EV Station",https://www.plugshare.com/location/619268
265372,"Burger King | Mataró, CT | EV Station",https://www.plugshare.com/location/619322
265467,"Raymonds Building Supply INC | Wolcott, CT | EV Station",https://www.plugshare.com/location/619588
265481,"Burger King | Cambrils, CT | EV Station",https://www.plugshare.com/location/619655
265778,"Purnell Place Island | Manchester, CT | EV Station",https://www.plugshare.com/location/620335
265781,"L'illa Diagonal (2) | Barcelona, CT | EV Station",https://www.plugshare.com/location/620344
265787,"Carrer De Lleida | Alpicat, CT | EV Station",https://www.plugshare.com/location/620386
265788,"Burger King | Platja d'Aro, CT | EV Station",https://www.plugshare.com/location/620387
265906,"Whalley Commons | New Haven, CT | EV Station",https://www.plugshare.com/location/620660
265980,"1014 Sullivan | South Windsor, CT | EV Station",https://www.plugshare.com/location/620877
266201,"Gateway Commons The Sound: Building 4 | East Lyme, CT | EV Station",https://www.plugshare.com/location/621393
266203,"Gateway Commons The Sound: Building 6 | East Lyme, CT | EV Station",https://www.plugshare.com/location/621399
266205,"Gateway Commons The Sound: Building 5 | East Lyme, CT | EV Station",https://www.plugshare.com/location/621400
266274,"Dobrogea Constanța | Constanța, CT | EV Station",https://www.plugshare.com/location/621616
266423,"48 Grand St Parking Lot | New Britain, CT | EV Station",https://www.plugshare.com/location/621951
266424,"41 Grand St Parking Lot | New Britain, CT | EV Station",https://www.plugshare.com/location/621952
266425,"Grandview Rehabilitation and Healthcare Center Parking Lot | New Britain, CT | EV Station",https://www.plugshare.com/location/621954
266562,"Shaker's Family Ford | Watertown, CT | EV Station",https://www.plugshare.com/location/622305
266925,"Shell | Vernon, CT | EV Station",https://www.plugshare.com/location/623223
266930,"Mobil | Manchester, CT | EV Station",https://www.plugshare.com/location/623245
267002,"La Roca Village - Tumi Outlet | Santa Agnès de Malanyanes, CT | EV Station",https://www.plugshare.com/location/62341
267366,"Gateway Commons The Sound: Building 8 | East Lyme, CT | EV Station",https://www.plugshare.com/location/624377
267368,"Scoica Land | Mamaia-Sat, CT | EV Station",https://www.plugshare.com/location/624380
267426,"Beman middle school | Middletown, CT | EV Station",https://www.plugshare.com/location/624596
267488,"Hotel BANAT Olimp (Coming Soon) | Olimp, CT | EV Station",https://www.plugshare.com/location/624735
267640,"Onal Boutique Hotelier | Constanța, CT | EV Station",https://www.plugshare.com/location/625096
267708,"Sunfield Apartments | East Haven, CT | EV Station",https://www.plugshare.com/location/625237
267720,"New London High School | New London, CT | EV Station",https://www.plugshare.com/location/625267
267823,"Bennie Dover Jackson Middle School | New London, CT | EV Station",https://www.plugshare.com/location/625496
267936,"Chase Bank (Coming Soon) | Guilford, CT | EV Station",https://www.plugshare.com/location/625763
268188,"Bushnell South Garage (Propark) | Hartford, CT | EV Station",https://www.plugshare.com/location/626319
268227,"Meriden Apartments - Andrews St | Meriden, CT | EV Station",https://www.plugshare.com/location/626439
268229,"Meriden Apartments - Hollis Dr | Meriden, CT | EV Station",https://www.plugshare.com/location/626443
268336,"Apartments | Willington, CT | EV Station",https://www.plugshare.com/location/626761
268678,"Home (Coming Soon) | Trumbull, CT | EV Station",https://www.plugshare.com/location/627575
268803,"Aspen Green Apartments | Simsbury, CT | EV Station",https://www.plugshare.com/location/627876
268863,"iHunt EV - Hotel Alessio 2 x 11kW AC (Type 2) | Costinești, CT | EV Station",https://www.plugshare.com/location/628062
268926,"Aparcament public  | Sitges, CT | EV Station",https://www.plugshare.com/location/62822
268929,"Aparcament públic | Canet de Mar, CT | EV Station",https://www.plugshare.com/location/62823
269006,"Kaufland Mangalia - General Vârtejanu | Mangalia, CT | EV Station",https://www.plugshare.com/location/628425
269112,"Statie 120kw CCS2- Plata Card Bancar | Eforie Sud, CT | EV Station",https://www.plugshare.com/location/628708
269316,"Grand Hotel Caraiman | Neptun, CT | EV Station",https://www.plugshare.com/location/629198
270057,"Executive Dodge Jeep Ram | Wallingford, CT | EV Station",https://www.plugshare.com/location/631268
270060,"275R W Main St Parking Lot | East Lyme, CT | EV Station",https://www.plugshare.com/location/631282
270061,"18 Colton Rd Parking Lot | East Lyme, CT | EV Station",https://www.plugshare.com/location/631284
270062,"7 Capitol Dr Parking Lot | East Lyme, CT | EV Station",https://www.plugshare.com/location/631295
270116,"The Myth | Stamford, CT | EV Station",https://www.plugshare.com/location/631457
270217,"iHunt EV - Randy Hotel | Constanța, CT | EV Station",https://www.plugshare.com/location/631697
270243,"Las Dunas | Urbanització Mas Sopes, CT | EV Station",https://www.plugshare.com/location/631748
270345,"Lepant 34 | Sant Boi de Llobregat, CT | EV Station",https://www.plugshare.com/location/631999
270587,"Kaufland | Medgidia, CT | EV Station",https://www.plugshare.com/location/632588
270718,"strada brizei, Constanța | Constanța, CT | EV Station",https://www.plugshare.com/location/632974
270885,"Mohegan Sun - Indian Summer Garage | Montville, CT | EV Station",https://www.plugshare.com/location/633378
270887,"Colonial Hyundai | New London, CT | EV Station",https://www.plugshare.com/location/633386
271147,"Greenwich Office Park | Greenwich, CT | EV Station",https://www.plugshare.com/location/633974
271159,"Sandalandala | Vama Veche, CT | EV Station",https://www.plugshare.com/location/634002
271200,"Salt | Old Saybrook, CT | EV Station",https://www.plugshare.com/location/634089
271523,"Fastsigns | Clinton, CT | EV Station",https://www.plugshare.com/location/634839
271524,"Coachworks Unlimited | Stafford, CT | EV Station",https://www.plugshare.com/location/634840
271976,"Gateway Plaza | Hartford, CT | EV Station",https://www.plugshare.com/location/635836
272007,"Inductive Autoworks | Tolland, CT | EV Station",https://www.plugshare.com/location/635976
272141,"Baybrook Remodelers | West Haven, CT | EV Station",https://www.plugshare.com/location/636295
272458,"Element One | Stamford, CT | EV Station",https://www.plugshare.com/location/637171
272484,"Emporium Plaza | Brookfield, CT | EV Station",https://www.plugshare.com/location/637284
272531,"Gates GMC Nissan (1) | Windham, CT | EV Station",https://www.plugshare.com/location/637382
272672,"The Arlo | Meriden, CT | EV Station",https://www.plugshare.com/location/637850
272680,"Brookview Commons West | Danbury, CT | EV Station",https://www.plugshare.com/location/637886
272695,"Brookview Commons East | Danbury, CT | EV Station",https://www.plugshare.com/location/637939
272702,"Valvoline Instant Oil Change | Avon, CT | EV Station",https://www.plugshare.com/location/637961
272711,"Weston Town Hall | Weston, CT | EV Station",https://www.plugshare.com/location/637995
272716,"Clocktower Mill & Velvet Mill Apartments | Manchester, CT | EV Station",https://www.plugshare.com/location/638004
272719,"Velvet Mill Apartments | Manchester, CT | EV Station",https://www.plugshare.com/location/638017
272722,"Fairfield Station Lofts | Fairfield, CT | EV Station",https://www.plugshare.com/location/638024
272725,"JAIM4 Investments LLC | Bloomfield, CT | EV Station",https://www.plugshare.com/location/638033
272726,"LAZ Parking Grove St Garage V01 | New Haven, CT | EV Station",https://www.plugshare.com/location/638034
272737,"MACKB, LLC | Farmington, CT | EV Station",https://www.plugshare.com/location/638059
272739,"Workpoint - Stamford | Stamford, CT | EV Station",https://www.plugshare.com/location/638063
272748,"Elm Tree Communities | Old Saybrook, CT | EV Station",https://www.plugshare.com/location/638086
272820,"Lia Honda Enfield (Coming Soon) | Enfield, CT | EV Station",https://www.plugshare.com/location/638269
272821,"Lia Honda Enfield | Enfield, CT | EV Station",https://www.plugshare.com/location/638270
272873,"Tea House | Norwalk, CT | EV Station",https://www.plugshare.com/location/638419
272876,"Covenant Living of Cromwell | Cromwell, CT | EV Station",https://www.plugshare.com/location/638422
272877,"600 Steamboat Building | Greenwich, CT | EV Station",https://www.plugshare.com/location/638427
272908,"The Berkeley | Norwalk, CT | EV Station",https://www.plugshare.com/location/638543
272909,"Bristol Hospital - Visitor K Lot | Bristol, CT | EV Station",https://www.plugshare.com/location/638547
272910,"Bristol Hospital - ED Visitor Lot | Bristol, CT | EV Station",https://www.plugshare.com/location/638548
272914,"Kestrel Apartments | Seymour, CT | EV Station",https://www.plugshare.com/location/638562
272923,"Madison Senior Center | Madison, CT | EV Station",https://www.plugshare.com/location/638589
272930,"Memorial Town Hall | Madison, CT | EV Station",https://www.plugshare.com/location/638614
272933,"The Station House Apartments | Greenwich, CT | EV Station",https://www.plugshare.com/location/638623
272934,"Town Of Fairfield | Fairfield, CT | EV Station",https://www.plugshare.com/location/638625
272942,"Backus Hospital | Norwich, CT | EV Station",https://www.plugshare.com/location/638647
272949,"8 Sound Shore Apartments | Greenwich, CT | EV Station",https://www.plugshare.com/location/638663
272952,"Oak Hill School - NEAT Building | Hartford, CT | EV Station",https://www.plugshare.com/location/638674
272954,"Bowers School | Manchester, CT | EV Station",https://www.plugshare.com/location/638679
272960,"Paderewski Park | Plainville, CT | EV Station",https://www.plugshare.com/location/638694
272968,"Windham Community Center | Windham, CT | EV Station",https://www.plugshare.com/location/638719
272969,"Volkswagen East Hartford | Hartford, CT | EV Station",https://www.plugshare.com/location/63871
272974,"Buckley Elementary School | Manchester, CT | EV Station",https://www.plugshare.com/location/638742
273081,"Colonial Village Apartments | Glastonbury, CT | EV Station",https://www.plugshare.com/location/638973
273083,"Yale New Haven Hospital - Hunter Courtyard Lot #8 | New Haven, CT | EV Station",https://www.plugshare.com/location/638988
273085,"Yale New Haven Hospital - Childrens Undergound Garage P1 | New Haven, CT | EV Station",https://www.plugshare.com/location/638992
273156,"Margaret Morton Government Center | Bridgeport, CT | EV Station",https://www.plugshare.com/location/63917
273257,"Ramon Dalmases 10 | Sitges, CT | EV Station",https://www.plugshare.com/location/639440
273267,"Hotel 2D Resort & Spa | Neptun, CT | EV Station",https://www.plugshare.com/location/639478
273333,"Bacolux Koralio (Coming Soon) | Eforie Nord, CT | EV Station",https://www.plugshare.com/location/639615
273651,"edf Decathlon Tortosa | Tortosa, CT | EV Station",https://www.plugshare.com/location/640534
273653,"iberdrola burger king | Tortosa, CT | EV Station",https://www.plugshare.com/location/640536
273669,"Stony Creek Brewery | Branford, CT | EV Station",https://www.plugshare.com/location/64056
273674,"eurospar im2 | Sant Jaume d'Enveja, CT | EV Station",https://www.plugshare.com/location/640575
273692,"Endesa X Charging Station | Malgrat de Mar, CT | EV Station",https://www.plugshare.com/location/640617
273914,"Neat | Hartford, CT | EV Station",https://www.plugshare.com/location/641170
274012,"Gengras Chrysler Dodge Jeep | East Hartford, CT | EV Station",https://www.plugshare.com/location/641459
274024,"Crowley Nissan (2) | Bristol, CT | EV Station",https://www.plugshare.com/location/641509
274071,"Big Y World Class Market (2) | Manchester, CT | EV Station",https://www.plugshare.com/location/641631
274072,"Manchester Inn & Suites | Manchester, CT | EV Station",https://www.plugshare.com/location/641633
274102,"place to plug | L'Escala, CT | EV Station",https://www.plugshare.com/location/641695
274153,"EVGO Spitalul Mare (Coming Soon) | Constanța, CT | EV Station",https://www.plugshare.com/location/641816
274154,"EVGO Spitalul Mare (Coming Soon) | Constanța, CT | EV Station",https://www.plugshare.com/location/641817
274390,"The Anchorage | Fairfield, CT | EV Station",https://www.plugshare.com/location/642436
274394,"Eastpointe Great Pond | Windsor, CT | EV Station",https://www.plugshare.com/location/642445
274400,"Legrand Sales Demo | West Hartford, CT | EV Station",https://www.plugshare.com/location/642460
274403,"Waypointe Main Building Garage | Norwalk, CT | EV Station",https://www.plugshare.com/location/642463
274408,"25 Jerome Avenue Apartments | Bloomfield, CT | EV Station",https://www.plugshare.com/location/642476
274409,"Woodbridge Town Library (2) | Woodbridge, CT | EV Station",https://www.plugshare.com/location/642477
274470,"Guilford Town Hall | Guilford, CT | EV Station",https://www.plugshare.com/location/64260
274575,"VIP ON 6 Auto Sales & Service | Hampton, CT | EV Station",https://www.plugshare.com/location/642882
274593,"Woodbridge Town Hall | Woodbridge, CT | EV Station",https://www.plugshare.com/location/642922
274597,"The Laurel | Canton, CT | EV Station",https://www.plugshare.com/location/642931
274837,"RMS Companies | Stamford, CT | EV Station",https://www.plugshare.com/location/643490
274843,"315 Buckingham Street Garage | Hartford, CT | EV Station",https://www.plugshare.com/location/643507
274844,"79 Elm Street Building | Hartford, CT | EV Station",https://www.plugshare.com/location/643509
274846,"Stanley Golf Course | New Britain, CT | EV Station",https://www.plugshare.com/location/643518
274854,"Edmond Town Hall | Newtown, CT | EV Station",https://www.plugshare.com/location/643536
274961,"Target Southington (2) | Southington, CT | EV Station",https://www.plugshare.com/location/643833
275075,"Bailey's Medical Equipment and Supplies | East Hartford, CT | EV Station",https://www.plugshare.com/location/644134
275168,"Mystic Jet FBO | Groton, CT | EV Station",https://www.plugshare.com/location/644452
275214,"Cepsa | Lleida, CT | EV Station",https://www.plugshare.com/location/644617
275219,"Estació De Servei Cepsa | El Prat de Llobregat, CT | EV Station",https://www.plugshare.com/location/644631
275343,"Electromagnetica Mobexpert | Constanța, CT | EV Station",https://www.plugshare.com/location/644992
275516,"Century 21 Stamm Realty | Newington, CT | EV Station",https://www.plugshare.com/location/64543
275910,"BADSONS Beer Co | Derby, CT | EV Station",https://www.plugshare.com/location/646428
276378,"Madison Towers | New Haven, CT | EV Station",https://www.plugshare.com/location/647565
276600,"Hoffman Lexus | East Hartford, CT | EV Station",https://www.plugshare.com/location/648062
276632,"Brucie Museum | Greenwich, CT | EV Station",https://www.plugshare.com/location/648160
276673,"Gran Via De Carles III | Barcelona, CT | EV Station",https://www.plugshare.com/location/648303
276906,"Pawlak Fish Bypass & Park at Tingue Dam | Seymour, CT | EV Station",https://www.plugshare.com/location/64880
276974,"Beacon Falls Park and Ride | Beacon Falls, CT | EV Station",https://www.plugshare.com/location/64894
277182,"Vila Lavender | Năvodari, CT | EV Station",https://www.plugshare.com/location/649494
277654,"Citgo (Coming Soon) | New Milford, CT | EV Station",https://www.plugshare.com/location/650660
277656,"Plainfield NB Service Plaza (Coming Soon) | Plainfield, CT | EV Station",https://www.plugshare.com/location/650662
277662,"Runnings (Coming Soon) | Putnam, CT | EV Station",https://www.plugshare.com/location/650670
277729,"Central Wine And Spirit | New Britain, CT | EV Station",https://www.plugshare.com/location/650815
277730,"The Hive Bar & Restaurant | New Britain, CT | EV Station",https://www.plugshare.com/location/650816
277811,"Melia Sitges | Sitges, CT | EV Station",https://www.plugshare.com/location/651044
277890,"Continental Parking | Sitges, CT | EV Station",https://www.plugshare.com/location/651267
278199,"Town of Columbia Town Hall | Columbia, CT | EV Station",https://www.plugshare.com/location/652015
278424,"The Wharf | Madison, CT | EV Station",https://www.plugshare.com/location/652530
278446,"Acura by Executive | North Haven, CT | EV Station",https://www.plugshare.com/location/652579
278523,"Stop And Shop | Stonington, CT | EV Station",https://www.plugshare.com/location/652777
278742,"Stafford Town Garage | Stafford, CT | EV Station",https://www.plugshare.com/location/653290
278750,"Colchester Town Hall | Colchester, CT | EV Station",https://www.plugshare.com/location/653321
278751,"Sterling Public Library | Sterling, CT | EV Station",https://www.plugshare.com/location/653322
279010,"kaufland | Constanța, CT | EV Station",https://www.plugshare.com/location/654016
279117,"316 Main St S Southbury CT | Southbury, CT | EV Station",https://www.plugshare.com/location/654242
279215,"Design within Reach parking | Stamford, CT | EV Station",https://www.plugshare.com/location/654479
279361,"Waypoint Power Level 1 | Bethel, CT | EV Station",https://www.plugshare.com/location/654807
279394,"Yale University - Observatory Driveway | New Haven, CT | EV Station",https://www.plugshare.com/location/654916
279572,"Front Street North Garage (Propark) | Hartford, CT | EV Station",https://www.plugshare.com/location/655342
279779,"Parking Balcó de Mediterrani | Tarragona, CT | EV Station",https://www.plugshare.com/location/655792
279829,"Hermes Flow (Carrefour TOM) | Constanța, CT | EV Station",https://www.plugshare.com/location/655899
280327,"329 Smith Farm Road | Orange, CT | EV Station",https://www.plugshare.com/location/657048
280449,"Stonehenge (Coming Soon) | Weston, CT | EV Station",https://www.plugshare.com/location/657352
280478,"Bob Valenti Chevrolet  | Stonington, CT | EV Station",https://www.plugshare.com/location/65742
280581,"Congregational Church, Salisbury | Salisbury, CT | EV Station",https://www.plugshare.com/location/657645
280624,"Oficina de Turisme de la Cerdanya | Puigcerdà, CT | EV Station",https://www.plugshare.com/location/657757
280955,"Repsol Celrà | Celrà, CT | EV Station",https://www.plugshare.com/location/65852
281036,"East Haven Town Hall (Coming Soon) | East Haven, CT | EV Station",https://www.plugshare.com/location/658750
281115,"Hagaman Memorial Library | East Haven, CT | EV Station",https://www.plugshare.com/location/658933
281248,"Green Bank | Hartford, CT | EV Station",https://www.plugshare.com/location/659223
281567,"Starbucks (Coming Soon) | Ellington, CT | EV Station",https://www.plugshare.com/location/659936
281755,"Valenti Cadillac | Hartford, CT | EV Station",https://www.plugshare.com/location/660335
281878,"South Windsor Public Library | South Windsor, CT | EV Station",https://www.plugshare.com/location/660698
281973,"Cheney Tech High School | Manchester, CT | EV Station",https://www.plugshare.com/location/66098
282208,"Kate’s (does not exist) | Farmington, CT | EV Station",https://www.plugshare.com/location/661746
282523,"East Have Probate Court (Coming Soon) | East Haven, CT | EV Station",https://www.plugshare.com/location/662491
283077,"Devan Chevrolet Buick of Wilton | Wilton, CT | EV Station",https://www.plugshare.com/location/66371
283203,"BMW of Greenwich | Greenwich, CT | EV Station",https://www.plugshare.com/location/66393
283511,"Valenti Volkswagen | Watertown, CT | EV Station",https://www.plugshare.com/location/66446
287175,"Grand Pequot Tower Garage - Foxwoods Valet Parking | Ledyard, CT | EV Station",https://www.plugshare.com/location/67084
288258,"Hoffman Honda | Canton, CT | EV Station",https://www.plugshare.com/location/67273
288488,"Repsol Barcelona | Barcelona, CT | EV Station",https://www.plugshare.com/location/67314
290021,"Plainville High School | Plainville, CT | EV Station",https://www.plugshare.com/location/67579
290844,"EdRRx2 Diagonal-Casanovas TRIO | Barcelona, CT | EV Station",https://www.plugshare.com/location/67723
290856,"EdRR Paral.lel TRIO | Barcelona, CT | EV Station",https://www.plugshare.com/location/67725
294384,"Pequot Tower Self parking | Ledyard, CT | EV Station",https://www.plugshare.com/location/683387
294846,"Let's Move | L'Arboç, CT | EV Station",https://www.plugshare.com/location/684206
297112,"Hampton Inn | Shelton, CT | EV Station",https://www.plugshare.com/location/68845
301972,"Plaça Vila - Cambrils (Tarragona) (2.2kW) - ETECNIC | Cambrils, CT | EV Station",https://www.plugshare.com/location/69702
304354,"Mill Plain Commuter Lot | Fairfield, CT | EV Station",https://www.plugshare.com/location/7010
305526,"Danbury Hospital - Red Garage | Danbury, CT | EV Station",https://www.plugshare.com/location/70311
305656,"IONITY | Torredembarra, CT | EV Station",https://www.plugshare.com/location/703371
306029,"Plainville Recreation Department | Plainville, CT | EV Station",https://www.plugshare.com/location/704311
306336,"Drone Pro Web Services | Danbury, CT | EV Station",https://www.plugshare.com/location/705108
306661,"Union Savings Bank | New Milford, CT | EV Station",https://www.plugshare.com/location/705807
307040,"Collins Parking Garage | Hartford, CT | EV Station",https://www.plugshare.com/location/706727
307041,"Gull Harbor Apartments | New London, CT | EV Station",https://www.plugshare.com/location/706728
307043,"Connecticut State Board of Labor Relations | Wethersfield, CT | EV Station",https://www.plugshare.com/location/706733
307050,"Sunoco Gas Station | Southington, CT | EV Station",https://www.plugshare.com/location/706748
307180,"195 Church St Public Garage via Elm St | New Haven, CT | EV Station",https://www.plugshare.com/location/707126
307385,"Keeney Elementary School | Manchester, CT | EV Station",https://www.plugshare.com/location/707564
307499,"Connecticut Convention Center (2) | Hartford, CT | EV Station",https://www.plugshare.com/location/707918
307702,"Eix Motor Catalunya | Sant Fruitós de Bages, CT | EV Station",https://www.plugshare.com/location/70847
307907,"Middletown High School | Middletown, CT | EV Station",https://www.plugshare.com/location/709047
308760,"600 Summer St Building | Stamford, CT | EV Station",https://www.plugshare.com/location/711183
308971,"Mohegan Sun - Riverview Garage | Montville, CT | EV Station",https://www.plugshare.com/location/711642
309034,"Stop & Shop | Torrington, CT | EV Station",https://www.plugshare.com/location/711801
309070,"Mercadona | Esplugues de Llobregat, CT | EV Station",https://www.plugshare.com/location/711885
309139,"Mercedes Benz Van Center of North Haven | North Haven, CT | EV Station",https://www.plugshare.com/location/712050
309254,"11 Litchfield St Building | Torrington, CT | EV Station",https://www.plugshare.com/location/712311
309583,"Heritage Hotel | Southbury, CT | EV Station",https://www.plugshare.com/location/71309
309689,"SorliSport Sitges | Sitges, CT | EV Station",https://www.plugshare.com/location/713313
310360,"Hotel Robert | La Pobla de Claramunt, CT | EV Station",https://www.plugshare.com/location/715020
310419,"Bristol Police Department | Bristol, CT | EV Station",https://www.plugshare.com/location/715152
310781,"Glastonbury Town Hall and Softball Field | Glastonbury, CT | EV Station",https://www.plugshare.com/location/71596
311420,"Electric stop | Tuzla, CT | EV Station",https://www.plugshare.com/location/717567
311660,"Scranton Chevrolet | Norwich, CT | EV Station",https://www.plugshare.com/location/71810
311720,"ESPN Headquarters (6) | Bristol, CT | EV Station",https://www.plugshare.com/location/718258
311721,"ESPN Headquarters (7) | Bristol, CT | EV Station",https://www.plugshare.com/location/718264
312202,"Delamar Southport | Fairfield, CT | EV Station",https://www.plugshare.com/location/71946
312276,"Calea București | Poarta Albă, CT | EV Station",https://www.plugshare.com/location/719615
312316,"Griffin Electrical | Southington, CT | EV Station",https://www.plugshare.com/location/719705
312527,"Tamarack Country Club | Greenwich, CT | EV Station",https://www.plugshare.com/location/72019
312765,"Eastford Ct | Eastford, CT | EV Station",https://www.plugshare.com/location/720765
312766,"Kaufland | Constanța, CT | EV Station",https://www.plugshare.com/location/720766
312790,"Tasca Ford | Berlin, CT | EV Station",https://www.plugshare.com/location/720822
312908,"Danbury Hospital - Rizzo Garage | Danbury, CT | EV Station",https://www.plugshare.com/location/721208
312922,"Vinaixa - Iberdrola | Vinaixa, CT | EV Station",https://www.plugshare.com/location/721297
313077,"The Watermark at 3030 Park | Bridgeport, CT | EV Station",https://www.plugshare.com/location/721749
313123,"Agroturisme Can Gusó | Castelló d'Empúries, CT | EV Station",https://www.plugshare.com/location/721933
313226,"5 Spring Ln Parking Lot | Farmington, CT | EV Station",https://www.plugshare.com/location/722259
313353,"Hartford Healthcare Lot (Coming Soon) | Stamford, CT | EV Station",https://www.plugshare.com/location/722562
313762,"Estació De Bus Caldes De Montbui | Caldes de Montbui, CT | EV Station",https://www.plugshare.com/location/723544
313780,"Hotel Balneari Termes Victoria | Caldes de Montbui, CT | EV Station",https://www.plugshare.com/location/723577
313845,"baybrook | West Haven, CT | EV Station",https://www.plugshare.com/location/723707
314123,"Baricentro | Barberà del Vallès, CT | EV Station",https://www.plugshare.com/location/724404
314356,"Sherman Town Green | Fairfield, CT | EV Station",https://www.plugshare.com/location/7248
314600,"Asnuntuck Community College | Enfield, CT | EV Station",https://www.plugshare.com/location/72538
314831,"The Epicure Shopping Center - Family Dollar | New Britain, CT | EV Station",https://www.plugshare.com/location/725864
314923,"Scranton Motors | Vernon, CT | EV Station",https://www.plugshare.com/location/72603
315264,"Evergreen Walk | MB High-Power Charging (Coming Soon) | South Windsor, CT | EV Station",https://www.plugshare.com/location/726871
315430,"Mansfield Town Hall | Mansfield, CT | EV Station",https://www.plugshare.com/location/727302
315431,"Mansfield Middle School | Mansfield, CT | EV Station",https://www.plugshare.com/location/727303
316460,"Powerdot 100kwt DC charger | Castelldefels, CT | EV Station",https://www.plugshare.com/location/729815
316954,"Wesleyan Admissions/Visitor Parking Lot | Middletown, CT | EV Station",https://www.plugshare.com/location/730982
316966,"Highland Park Market | Manchester, CT | EV Station",https://www.plugshare.com/location/73101
316974,"Mercedes Benz New London (2) | New London, CT | EV Station",https://www.plugshare.com/location/731043
317214,"The Lafayette Stamford | Stamford, CT | EV Station",https://www.plugshare.com/location/731637
317378,"Oak Hill School | Hartford, CT | EV Station",https://www.plugshare.com/location/732072
317713,"Airea L’Hospitalet de l’Infant (Coming Soon) | L'Hospitalet de l'Infant, CT | EV Station",https://www.plugshare.com/location/732828
317795,"iHunt EV - Palace Hotel Resort SRL | Venus, CT | EV Station",https://www.plugshare.com/location/733001
318041,"Flo | Salisbury, CT | EV Station",https://www.plugshare.com/location/733530
318073,"33 Benedict Pl | Greenwich, CT | EV Station",https://www.plugshare.com/location/733670
318233,"45-75 Prindle Hill Rd (West) | Orange, CT | EV Station",https://www.plugshare.com/location/734039
318282,"Manafort Brothers Incorporated | Plainville, CT | EV Station",https://www.plugshare.com/location/734193
318728,"Glastonbury | Glastonbury, CT | EV Station",https://www.plugshare.com/location/735371
319029,"Sharon Town Hall | Sharon, CT | EV Station",https://www.plugshare.com/location/736080
319529,"Aldi Supermarket | El Prat de Llobregat, CT | EV Station",https://www.plugshare.com/location/737268
319646,"Big Y Store # 135 | Middletown, CT | EV Station",https://www.plugshare.com/location/737487
319899,"College Center at Crozier-Williams (Coming Soon) | New London, CT | EV Station",https://www.plugshare.com/location/737987
320528,"Midway Restaurant & Pizza | Ashford, CT | EV Station",https://www.plugshare.com/location/739333
320847,"19 First - Home | West Haven, CT | EV Station",https://www.plugshare.com/location/739947
320882,"Kaufland Saturn | Saturn, CT | EV Station",https://www.plugshare.com/location/740010
320902,"PRIMĂRIA OSTROV | Ostrov, CT | EV Station",https://www.plugshare.com/location/740052
321518,"Bloomfield Public Library - McMahon Wintonbury Library (Coming Soon) | Bloomfield, CT | EV Station",https://www.plugshare.com/location/741349
321602,"Eldrive - LIDL Hârșova - 1 x 150 kW DC (2 x CCS) | Hârșova, CT | EV Station",https://www.plugshare.com/location/741574
322291,"Law Offices of Kirsten E Bennett | Danbury, CT | EV Station",https://www.plugshare.com/location/743129
